ANOMALY,FULLTEXT
0,هاد عامل متل القرعه اللي بتتباهي بشعر اختها بكون هو فاشل بكلشي بس بيفتخر بانجازات غيره من شيف وستايلست الخ
0,هذا تدخل سافر من عون واعوانه في الطائفه التوحيديه ومن نفس المبدا لماذا لا يدعي علي الامين وماهر حمود …
1,الكلب المتلك بيحب يحس حالو ضيع للاسف انت كلب بشار وحسن حارس رقم
0,نريد ان نعيش بسلام في الجبل كفي كفي كفي تنفيذ اوامر حزب البعث الاسدي
1,بتفهم فهم وحده فهما متدني هه 😎
1,ما في غيرك بدو بهدله ياوسخ
0,موقفكم من السعوديه يدعو للعجب لكن تظل النوايا السليمه تربح
0,بدنا نضل نسمع تهويش ولسانات فالته ع جبران باسيل لانو وصف بكلامو كوزير خارجيه ل الموقف الرسمي للدوله اللبنانيه…
1,جبران باسيل بسوق الساسه سعره اقل من ليره لبنانيه خفوها شوي
0,ذكرني من شهرين مع من كنت ومن كنت عم تتهم خليك رجال واثبت علي موقف
0,وهاب ان الاوان لاقاله العماد عثمان
0,كنت بدي اكتها لقيت حدا سبقني
0,معك وهاب في محاربه الفساد وللاخر
1,كول هوا بليز
1,هو المتحدث باسم العدو في فلسطين المحتله وانت في لبنان ف كول هوا وانضب بلا جعدنه حكي تفهه عشكلك واطي
0,قد ما يحكوا ما راح يوصلوا لشي الله يحميه الاستاذ ويطويل عمره
0,يا اخي قلنالك نقول نفوسك علي سوريا بتوفر بنزين طالع نازل علي الطريق وبتوفر تليفونات وفاكسات الله يباركلك نقو…
0,معك حق بلد جبران خليل جبران صار بلد جبران باسيل وبدل فيروز صار عنا وديع الشيخ
0,بحس الوضع بلبنان متل مسابقه جماليه
0,امير قطر ياتي باوامر امريكيه لمهمه محدده وهي تحويل المؤتمر منصه ضد سوريه والتحريض علي رئيسها ومنع…
0,تعطلون البلد وتتهموننا بالتعطيل
0,جبران باسيل حليف داخلي لدينا ما تعليقكم حول كلامه بان ليس لديه مشكله ايدولوجيه مع اسرائيل والمفروض…
0,خليهم القوي الامنيه كذالك الامر يفتشو علي الرخص الارتوازيهلا لي عنده حفاره عارف يسترزق ولا متوسط المال عارف يدفع حق بئر مياه
0,مي او حرز
1,سماحتو شيخ العقل ياحمارر
1,ليك شو في بينك وبين تركيا  ؟   حل عن طيز تركيا
1,كول هوا عاساس مملكه الشر في محاسن ما هي اهوا مملكه ع وجه الارض من تخلف وذكوريه وعنجهيه وتطرف ودعشنه  م هالمملكه باجري
0,علي مين بعدك عم تضحك  ؟   خلص بين معدنك والناس عرفوك علي حقيقتك العقاب لوهاب وهاب قاتل ابو دياب
1,انت تدعو للاشمئزاز
1,الاخبار جريده بخلفيه حزب البعص فخليك انت وابراهيم الامين عايشين مبعوصين انت انسان نكره
0,مازال في لبنان الشقيق اصوات محترمه
0,وكان حضور تميم للبنان مرحب به جدا
0,ما زبطت معك ياستاذ وهاب الزلمي دفع مليون يمكن يطلبو منك تقول شكرا قطر
0,الي اللبنانيه الذين انزعجوا من كلام جبران باسيل بحق سوريه ويرفضون عوده سوريه لحظيره اسيادهم في مشيخات نتنياهو نقول
1,لا استبعد اي ش جبران باسيل انسان بل اخلاق
0,عندما تباع الاحذيه خلف الزجاج في محلات مكيفه بينما تباع الكتب ع الارصفه عندما تستبدل العقول بالارجل فعلي البشر السلام …
0,هودي ما رح يتغيروا وما تغيروا
1,كذبك يايوب وارتهانك للحقودين يلي بيكرهوا الوزير الملك جبران باسيل بس لانه بيشتغل وما حدا بيوصل لربع شغله ب…
0,مليون مره جبران باسيل ولا ثانيه وحده رياض سلامه
0,حقو للامانهمو معقول قاعد بحضنو وما عم تلحمس دقنو
1,مضرطه لها نغم… قمم قمم قمم معزه علي غنم
0,الذين يتبجحون ويدفاع عن حق اسرائيل في حمايه حدودها ما عليكم الا ان تاخذ موقف ان فلسطين هي من البحر الي النهر وان…
1,قصدك البغل جبران باسيل  ؟    ؟
0,نجحنا بقوتنا شكرا فخامه الرئيس ومعالي الوزير جبران باسيل
0,لما يطلع زعيم عربي مسيحي اللي هوي جبران باسيل ويحكي عن تعدي اسرائيل علي لبنان علي…
0,سوريه بلد التصدي والصمود سوريه قاهره العدو الصهيوني الله يحميها
0,وحاج حكي مثاليات وامه ومابعرف شو اخر هم عندكم الوطن والامن بس تسجيل مواقف ومصالح روحوا عملو بلد عملو…
0,السؤال برسم جبران باسيل اذا شخص احتل بيتك  ؟   هل من حق هذا الشخص الدفاع عن امنه  ؟    ؟   ولماذا هذا حقه  ؟    ؟
0,يا وزير الصدفه نحنا مرخينلك الحبل لاءن في عنا بالطايفه ناس عم يستفيدو منك  بوظيفه او معاش او واحد ف…
0,ولا واحد انا برشح او جبران باسيل او سامي الجميل
0,يلي بيسمع تقرير رواند ابو خزام علي الجديد
0,جبران باسيل يصر علي اخراج اللاجئين السورين من لبنان بناء علي دوافع لسنا بصدد البحث في مدي مصداقيتها
0,انتهت القمه واثبت جبران باسيل انه رجل دوله بامتياز وانه المفكر السياسي الاول علي صعيد البلد
0,انت بتعرف ياستاذ فادي انو لبنان احلي بلد بالعالم
0,هيدا اسمو تطبيل يامعالي الوزير
1,بيت الدعاره مطرح منك ساكنه  الجامع الوا احترام
0,تاج راسك المشنوق
0,سوريا هي الام
0,رحم الله الشهيد ابو ذياب ونرجوا من الله ان يتحاسب المجرم القاتل هو ومن يدعمه
0,الوزير جبران باسيل ظاهره لن تكرر
0,يا محلي اللطميات قدام انا وياك فرقه رابعه هي
1,اكيد قابظ شي مبلغ مرتب لسكت
0,قوه ودور جبران باسيل ومكامن نجاحه كوزير خارجيه في المحافل الدوليه للدفاع عن لبنان من العدو الاسرائيلي
1,كان هدفها الاسائه للسعوديه فقط عبر تلفيق الاكاذيب كعاده هؤلاء الغجر معنا لكن تورطت مع حساب النرويج
0,عاجل هبوط كائنات فضائيه علي كوكب الارض في صحراء نيفادا في اميركا
0,جبران باسيل يطبع قبل علي خدود الدوله الغاصبه
0,واضحه كتير متل عين الشمس انت متلك متل اي شخص بيسمع وبينفذ
0,انسانه حره وصادقه مع نفسك ومع الناس الي حواليكي ومابتغير مبدائك مع تغير الظروف والداعمين
0,زوجه السيسي متاثره بمقوله انا انثي والانثي لا تنحني
0,يا استاذ وهاب هل يعقل هذالتزلف للسعوديه والامارات   ؟   هل ننسي دعمهم للارهاب بنفس مستوي قطر  ؟   نرجوكم كفي تزلفا
1,اخونجي متصهين
0,وانشاءالله ستبقي نور
0,ما تردو عليها هيدي المخلوقه بتتنفس فتن وبدا تعمل فتنه بين جمهور المقاومه وجمهور التيار والوزير باسيل هو…
1,و الناشطات ما طالبوا بالقاء الضوء علي بلدكم الزباله
1,لا اكيد مش كل ما عوا كلب منقتلو في كتير احتمالات منكبلن عظمه منضربن بحجر
1,لما العاهره تاضر بالعفه
0,يعني كمان نحن فينيئين بلا مؤاخزه  ؟
0,يعني هو عندو بنتين محبوسات بقصر مدري وين وبنت محجوزه ب مشفي معرف وين وبنت تشتغل موديل وعندها معرض فن تشكيلي مدري ايش  ؟   وات ذا هيل  ؟
