offensive,ANOMALY,FULLTEXT
1,0,والله العظيم مافي فرخ حرام وضال الا انت يانعمان يابن عثمان اخلاق جيشنا اكبر من انها تقتل الابرياء لاغراض شخصيه ياويلكم من ربي ومن الليبين والله العظيم اني لاري الحرب هذه نصره للجيش وللحق علي الاخوان والدواعش والمليشيات الارهابيه والمرتزقه والعماله اللي انت تمثلها ياضال
1,0,اه ياعامر يالئيم عايزنا نخسر يااخي كمك خمسين الف مشجع للزمالك
0,0,الي جنه الخلد ياشهيد الوطن يااحمد بن جابر الشمراني تضحون بارواحكم في الحد الجنوبي لنعيش نحن في امن وامان اللهم تقبله من…
0,0,يلا ياحبايبي يلا ياحلوين اللي عنده كلمتين حلوين يقولهم ❤ واللي عنده كلمتين وحشين يقولهم بردو 😒
1,0,يا انا بوخذك ياالله بوخذك — دواوين وحركات كلزق
1,1,نيجيريا 🤣🤣 المشكله النيجيري ب فريقك يافقراوي🤣🤣 اسياد اسيا حنا ياتعبان ياابو  صيح صيح صياحك طرب 🤣
0,0,والله بتمتعنا بتعليقك اكتر ما بنتمتع بلعب الزمالك ياكابتن احمد يازملكاوي يامحترم ياعالمي
0,0,عزاه ياعزاه  ياخيبه عمروعزاه ياقلب غدي ماله حبيب
0,0,اه ياشمندوره لابسه توب يااجمل م الصوره دوب يادوب
0,0,ياقلبي ❤ ياعمري ❤ الله يوفقكم وينصركم ويحقق امانيكم وامانينا امين يارب العالمين 💛💙
0,0,قربلي ياعمري اه ياعمري واملي قلبي غرام
1,1,مابدهاش تزبط يازلمه ياعبد عزمي بشكاره ونظام الحمدين الامارات والسعوديه ضدكم با اهل الفتنه والدمار والتشرد سبحان الله الاخونجيه يغردون مع بعض ريموت كنترول عزمي بشكاره
0,0,يا قمر ياغايب سلم ع الحبايب💙
0,0,يافاتنه كل المدن ياارض النقاء ياارض البياضياملهمه قلب البدر لا قال؛ ما ارق الرياض  الرياض الان
0,0,ياحلو  مدري ياحبيبي ياحبيبي ياحلو من باب دافع الاشتياق اللي تبي منها اختره ايوا الله احبك وصايبني علي حبك  غلو…
0,0,ياخراب البياض ياشتات الشتات ياابا رشدي
0,0,ياميما ياحبيبتي الاطفال دايم نعطيهم علي جوهم 😂💛💛
1,1,خخ خخ خخ خخ خخ خخ خخ خخ انت هتنيك نفسك  شوف جماهيركم عملت ايه بعد خروجكم من ارولاندو حسام غالي يافتاكه ياابن المره المتناكه احاابقي شوف جماهير الزمالك في فاينال افريقيا قدام صنداونز الك
1,0,هيلا وهيلا وهيلا ياحلولو ياكبير العيله  مترستق خالص ع الكرسي وبلدنا في ايدك شخليله
0,0,تراهم دواعش ياانساني ياكيوتحتي لو اننا ضد الشريعه لكن هذا الشئ ايجابي جدا ويجب ان يطبق في كل دول العالم
1,1,الحساب الخاين علي فكره فرعونكم هو بايع وطنه وباع ١٦٠٠مترمن سيناء ولسه هيبيع لصالح الصهاينه هو صهيوني خاين وانتم زيه بالضبط خونه وبايعين لوطنهم ما انتم عبيده بقي انا لا اتشرف انا اتعامل مع العبيد امثالكم ياحساب ياخاين وكل
1,0,مش انت لوحدك انت ياقمر مش لوحدك يامزه 😂
0,0,هو احنا نعمل ايه يامخدرات يابنات يافلوس هو ده تفكير الناس دلوقتي👌💔
0,0,حدثينا ياروابي نجد ياجبال السراهيا ينابيع الحسا جددي فينا الحياهحدثينا عن ابو تركي العظيمعن ابونا الفارس الشهم الك…
0,0,لان شعبك وكنيستك يطلبون اليك وبك الي الاب معك قائلين  ارحمنا  ارحمنا  ارحمنا  ياالله مخلصنا  يارب ارحم 🙏🏻من ا…
0,0,كدا  ؟  كدا ياالبي ياحتي مني 🚶🏻‍♀️
0,0,يارب ياقوي ياعزيز ياغني ياكريم اللهم اجعل سعادتي وسعاده امي واولادي علي يد هذا العبد الفقير الذي رزقته فانه لا يعجزك ياالله اللهم ارحم ظعفي وقله حيلتي وقدرني علا تحقيق احلام امي واولادي
0,0,ياسعد الدين ياحبيب الملاين 💙💙🌹🌹
0,0,ارحمنا ياعم خالد ياغندور وسيب الراجل في حاله انت عاوز ايه بالظبطادعم جروس
0,0,قولهم ياسكولز قولهم ياجيجز والله عيب ياشيباب
1,1,الله يحرقك يايونج يافلاح ياابن الفلاحين
0,0,ياحبيبي يااتحاد ياحبيببي💛💛
1,0,كسمك يااحمد ياعفيفي ياابن المتناكه كسمك ياحسام يابدري ياخول الاهلي فوق الجميع
0,0,بت يانوسه انا اللمبي يابت
0,0,ارحل ياخطيب ارحل ياخطيب ارحل ياخطيب ارحل ياخطيب ارحل ياخطيب ارحل ياخطيب ارحل ياخطيب ارحل ياخطيب ارحل ياخطيب
0,0,الله يسعدك يانبع الحنان يامن تعبت في تربيتناو ومسحت دمعات لنا ونحن في الصغار الله يحفظك لي يانبع الحنان والله يحفظ امهاتكم ويرحم من مات منهم اللهم امين
1,0,الله يعلنك يااليجري يافساي انا والله مش مستوعب الصدمه لحد دلوقتي
0,0,ياارحم الراحمين ياارحم الراحمين ياارحم الراحمين ياارحم الراحمين ياارحم الراحمين ياارحم الراحمين
0,0,صباح العشاق 💔وينك ؟  كرهت هذا العمر بعدك كرهت درب ما يجيلك كرهت عالم ما تحكمه عيونك وينك ؟  يافرح يومي وامسي يادفي نبضي…
1,0,ياولد ستين  قصدك ماشفتش الفيديوهات وهم يتباهو بالقصف في الفجر من منصات الجراد  تي نوض ياقذر ويا وسخ ياعديم المروءه ياللي الشبشب انظف منك والزامل ارجل منك تفو
0,0,يا حسين ياحسين ياحسين 😂😂
0,0,اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا اهداي ياانا
0,0,ياصباح الجمال ياماجد 🙏🏼🌹شكرا للطفك وثقتك ☀️
0,0,ياسلامي عليكم ياالسعوديه يا ديار الشيم يادار الابطالي❤️🇰🇼🇸🇦
0,0,ياريت ياجماعه لو حد يعرف يجيبلي تذاكر لماتش الاهلي  محتاج ٤ تذاكر ضروري وياريت لو مش هتعرف اعمل ريتويت ✋
0,0,الهم بحق يومك هذا اكتبني من عبادك الصالحين وارني الحق لاتباعه والباطل لاجتنابه وكثر الخيرين وارفع رايه الدين واحشرني مع نبينا سيد المرسلين واله الطاهرين واصحابه المنتجبين وعبيدك الخيرين واهلك السفله والشريرين وابعدني عن المتزلفين  وارحمني وارحم والدي ياارحم الراحمين  يارب
0,0,يوم الجمعه السودان ينتفض اللهم بسطوه جبروت قهركوبسرعهاغاثه نصرك وبحمايتك لمن احتمي باياتك نسالك ياالله ياسميع ياقريب يامجيب يامنتقم ياجبار ياقهار يامن لا يعجزه قهر الجبابرهولا يعظم عليه هلاك المتمردين من الملوك والاكاسرهان تنصرنا وتمن علينا بنعمه الامن والاستقرار💛✨
0,0,يا نانا ياطاطا  ياطاطا يانا نا 😕
1,0,انت مال كسمك ياشمال يابن ديك الكلب ياعرص يابن العرص يابن الشرموطه
0,0,كل الاشخاص اللي احبهم ما ودي يمسهم اي سوء او ضرر لكن في وحده من صحباتي بالاخص من كل قلبي  يارب احفظها من كل سوء ولا تجعل شر يمسها ابدا واكرمها بالخير والرزق الجليل منك يارزاق ياكريم يارب  😭🤲🏻
0,0,يا حرقه دمك ياجوارديولا 😂😂
1,0,يااخت يااخت  لو سمحتي بس ناوليني فخذتك دي دقيقه
0,0,بقي مش عارف ايه غيرني يابريء ياحنين ياملاك
0,0,يا كتفي واتكائي يادياري و العائله ياضوئي وانشراحي يا صديقي ياحبيبي ❤️
0,0,اتعلموا ثقافه السكوت  لازم تتعلموا تسكتوا لما تبقوا عارفين ان الكلام يامالوش لازمه ياهيجيب مشاكل وهاتتفادوا ٩٠٪؜ من المشاكل اللي بتقعوا فيها
0,0,لا لا صدقني الموسم الجاي بتقول انا وشلون انتقدت وسفلت فيك يااحمد موسي يااسطوره الاساطير
0,0,فخر مصر بحبك من قلبي وبدعيلك ياهداف الدوري يامشرفنا ❤️❤️
